feature	Actinomyces	Bifidobacterium	Rothia	Cutibacterium	Collinsella	Adlercreutzia	Eggerthella	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	Butyricimonas	Odoribacter	Muribaculaceae	Paraprevotella	Prevotella_7	Prevotella_9	Alistipes	Parabacteroides	Parasediminibacterium	Gastranaerophilales	Bilophila	Desulfovibrio	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Faecalitalea	Holdemania	Merdibacter	Turicibacter	X.Clostridium._innocuum_group	Enterococcus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	Gemella	Christensenellaceae_R.7_group	f__Christensenellaceae.g__unassigned	f__Christensenellaceae.g__uncultured	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Fusicatenibacter	GCA.900066575	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.003	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Roseburia	Sellimonas	Tuzzerella	Tyzzerella	UC5.1.2E3	X.Eubacterium._eligens_group	X.Eubacterium._fissicatena_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerotruncus	Candidatus_Soleaferrea	DTU089	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__unassigned	f__Ruminococcaceae.g__uncultured	UCG.010	X.Clostridium._methylpentosum_group	X.Eubacterium._coprostanoligenes_group	Peptococcus	f__Peptococcaceae.g__uncultured	Family_XIII_AD3011_group	Family_XIII_UCG.001	Intestinibacter	Romboutsia	Phascolarctobacterium	Dialister	Veillonella	Fusobacterium	Methylobacterium.Methylorubrum	o__Rhodospirillales.f__uncultured.g__uncultured	Methylotenera	Janthinobacterium	Parasutterella	Sutterella	Escherichia.Shigella	Klebsiella	f__Enterobacteriaceae.g__unassigned	Haemophilus	Pseudomonas	Akkermansia	f__Coriobacteriales_Incertae_Sedis.g__uncultured	Enterorhabdus	f__Barnesiellaceae.g__uncultured	Alloprevotella	Prevotellaceae_NK3B31_group	Rikenellaceae_RC9_gut_group	Tannerellaceae	f__Desulfovibrionaceae.g__uncultured	Anaeroplasma	Dielma	Holdemanella	f__Erysipelotrichaceae.g__unassigned	Izemoplasmatales	Lactococcus	RF39	Anaerofustis	Defluviitaleaceae_UCG.011	Frisingicoccus	Howardella	Lachnospiraceae_UCG.001	Shuttleworthia	UCG.008	UCG.009	Pseudoflavonifractor	Hydrogenoanaerobacterium	Anaerofilum	Angelakisella	CAG.352	Caproiciproducens	Paludicola	Phocea	o__Oscillospirales.f__uncultured.g__uncultured	X.Eubacterium._brachy_group	Parvimonas	Peptostreptococcus	Terrisporobacter	Acidaminococcus
4161.4.lib29	0	0	0	0	52	0	4	0	0	0	775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	143	0	9	0	0	0	63	65	0	0	0	0	0	0	0	0	0	15	2300	35	19	775	0	399	0	39	804	21	27	0	0	28	293	0	0	522	0	0	0	0	0	6	10	0	2	4	33	46	0	1443	0	84	0	50	0	0	0	0	0	22	0	0	0	0	0	0	82	0	144	182	0	124	2	0	0	0	0	0	0	0	0	0	0	73	0	0	0	91	44	2	0	0	3	0	511	2651	0	308	31	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4191.2.lib29	8	85	10	0	0	0	23	0	0	0	7730	0	59	0	135	0	0	0	0	1032	903	0	0	118	0	83	0	48	15	0	0	10	184	192	17	0	10	0	3	0	60	137	122	9	1609	0	0	200	53	159	0	24	234	88	0	38	0	0	0	0	38	213	90	0	0	0	0	78	0	27	30	67	0	145	1587	736	24	22	0	80	120	128	123	0	923	8	0	0	8	33	5	34	1402	8	114	144	682	3000	28	271	73	27	0	0	309	0	0	56	0	211	2	0	358	226	13	5	0	0	0	0	221	0	6895	0	12	298	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	12	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0
4191.3.lib29	0	95	0	0	0	0	45	0	0	0	14647	0	128	0	470	0	0	0	0	1532	1249	0	0	111	0	144	0	148	6	18	0	9	133	320	14	8	20	0	5	0	50	79	64	8	1921	0	0	134	100	118	0	10	336	76	0	47	0	0	0	0	3	320	63	0	0	0	0	92	0	112	0	70	0	139	1199	660	28	47	0	56	131	114	123	0	1051	7	0	0	15	31	16	23	2002	0	121	86	867	2521	15	429	67	0	0	0	294	0	0	55	0	173	0	0	299	198	3	0	0	4	0	0	269	0	7197	0	0	3	107	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	105	0	0	5	0	5	0	0	0	0	0	23	0	0	0	0	0	0	0	0
4191.4.lib29	15	45	0	0	0	0	30	0	0	0	14101	0	88	0	414	0	0	0	0	901	1110	0	0	87	0	104	0	39	21	0	0	0	44	140	0	0	0	0	9	0	31	56	50	0	1042	0	0	108	55	102	0	40	278	78	0	25	0	0	0	0	18	263	43	0	0	0	0	33	0	121	21	16	0	96	870	439	0	13	0	25	175	64	151	0	799	0	0	0	10	19	0	16	1668	0	119	79	583	2370	10	321	34	0	0	0	196	0	0	21	0	106	0	0	158	203	0	18	0	4	3	0	112	0	7546	0	51	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	21	0	0	0	0	11	0	0	8	0	0	0	0	0	0	0	0
4195.2.lib29	0	164	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295	0	0	0	0	0	47	3	0	0	0	0	0	0	0	76	0	491	5167	0	27	15	0	0	0	171	3089	72	57	494	0	0	191	0	0	1098	0	0	0	0	0	0	246	0	0	0	698	16719	143	16	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1687	1399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	17	0	5	0	4	17	0	0	4157	0	6	0	490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4195.3.lib29	0	177	0	0	0	0	29	0	0	0	58	27	0	0	0	0	0	0	0	42	41	0	0	0	0	0	283	0	0	0	0	4	0	24	0	0	0	0	0	0	0	39	14	761	5221	0	12	25	0	0	0	92	4397	97	316	556	0	0	241	0	0	854	0	0	0	0	0	0	293	0	0	0	852	14736	18	91	0	82	0	0	16	0	0	0	15	5	0	0	0	0	5	0	1859	820	29	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	25	13	0	0	4891	0	0	25	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0
M001.AS	0	0	0	0	66	16	0	0	18	30	1473	0	156	52	43	2	0	0	0	328	159	0	126	0	0	27	61	0	15	0	0	0	0	6	0	2	109	0	0	22	6	0	0	25	1555	92	213	501	3	150	50	2	960	40	28	47	4	0	34	85	33	64	0	0	0	8	2	0	62	0	0	0	0	269	100	1548	2	135	42	52	158	3	21	18	65	23	27	41	0	0	0	0	1414	1	10	37	10	187	3	32	7	43	0	14	13	0	50	7	3	0	0	252	0	2	0	0	36	0	0	546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	7	0	0	92	0	0	47	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0
M002.AS	0	164	13	0	426	31	60	0	0	78	8264	1832	0	185	52	0	351	0	0	293	2158	0	0	0	1496	175	0	0	79	0	11	7	0	522	119	14	0	0	0	0	0	910	1337	73	1848	0	67	306	63	0	0	62	1737	0	0	0	0	0	0	19	10	0	9	10	0	14	0	0	184	0	8	0	0	68	3104	3745	0	20	1579	247	499	0	347	133	16	0	12	0	126	96	15	0	0	0	107	191	0	0	76	0	10	156	0	10	129	0	19	0	0	109	0	711	0	89	8780	0	0	0	0	0	1307	1476	0	0	54	0	52	0	26	21	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	4	0	109	49
M002.SI	0	110	7	0	427	0	86	0	0	83	6804	393	0	71	34	0	434	0	0	84	909	0	0	0	499	228	0	0	39	0	0	6	0	446	22	12	0	0	0	0	0	2894	2805	63	2841	0	205	386	131	0	0	92	4276	0	0	0	0	0	0	8	14	0	33	14	0	61	0	0	96	0	23	0	0	172	4360	7481	0	49	1544	297	257	0	181	117	14	0	12	0	174	161	28	0	14	0	204	260	0	0	130	0	9	128	0	26	159	0	51	40	0	181	0	583	0	36	6994	0	0	0	0	0	370	1799	0	0	60	0	47	0	11	0	0	0	0	0	0	0	5	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	0	16	0	0	187	42
M003.SI	0	0	1	0	0	45	30	0	0	0	7759	825	0	68	382	26	0	0	0	346	455	0	46	294	0	160	870	0	11	2	0	0	0	56	0	0	16	0	0	2	18	0	537	4	599	0	366	457	6	188	2	24	1676	32	0	25	0	0	266	301	13	311	37	2	40	5	0	12	68	0	0	0	0	0	1864	218	13	76	36	26	103	8	34	17	19	0	0	0	36	0	5	8	1553	9	86	33	39	10	0	0	0	0	0	6	14	0	0	3	0	0	0	821	0	39	0	0	25	0	0	340	4	3319	1519	857	0	6	8	9	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	232
M004.AS	0	0	0	4	2248	16	0	0	10	66	13913	932	0	0	208	0	0	515	0	532	971	0	10	137	0	2	331	0	19	0	0	4	0	0	0	0	592	0	46	496	7	0	0	805	5988	0	430	252	0	543	19	0	13362	0	21	49	7	0	287	241	225	290	0	0	21	0	0	0	1401	0	12	0	169	6	356	2780	37	193	9	26	120	5	72	130	36	12	13	22	124	0	3	4	11431	0	89	0	43	454	0	0	0	21	0	3	0	0	33	1	23	0	0	0	0	0	3	0	0	0	0	1755	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
M004.SI	0	4	0	0	1261	25	0	0	2	163	8046	1771	0	0	181	0	0	556	0	335	920	0	22	142	0	0	208	0	3	0	0	4	0	2	0	0	507	0	99	331	0	0	0	1388	3078	34	247	431	0	241	12	12	3611	3	30	80	0	0	206	249	105	360	0	0	10	0	0	0	1595	0	11	0	166	0	312	3321	5	74	58	28	103	35	43	71	34	22	87	21	50	0	13	0	4871	0	69	0	73	457	0	0	0	37	0	0	0	0	55	7	25	0	0	0	0	8	0	0	0	0	0	548	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	12	0	0	0	0	0	0	0	27	0	9	0	0	0	0	0	0	0	0	0
M005.AS	0	0	0	0	91	0	0	8	0	0	9100	1470	167	41	64	107	0	0	0	579	197	0	0	321	554	1	7	0	0	0	0	0	0	14	0	0	3	0	0	48	0	0	9	5	76	0	46	156	0	10	2	0	1217	0	0	0	15	0	310	779	0	2022	0	0	0	0	0	0	29	0	0	0	6	80	988	1939	0	36	298	179	94	0	64	9	87	9	0	0	138	0	2	0	676	0	43	135	0	93	73	0	0	61	0	0	21	0	0	4	0	0	0	216	0	0	0	0	291	0	0	0	784	0	0	0	0	0	3625	0	0	0	0	0	0	0	2	0	13	0	0	0	0	0	0	0	5	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0
M006.AS	0	1218	0	0	1992	0	0	258	0	356	25518	874	0	48	200	0	0	29	0	978	1779	0	0	358	0	51	3386	0	92	0	0	0	0	135	0	10	466	0	0	133	0	0	4269	3966	8764	2800	3024	4109	52	397	280	0	15529	380	0	391	207	0	660	596	294	1555	18	0	0	0	240	0	1103	0	370	0	0	729	1282	5744	20	1321	337	279	64	0	72	9	0	0	185	16	0	6	0	0	23434	0	309	0	199	2453	0	0	13	48	0	7	0	0	0	0	40	42	17	0	136	239	6	0	0	0	0	0	10957	56	0	0	106	0	0	60	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	853
M006.SI	0	266	0	0	309	3	0	22	0	29	5829	116	0	12	26	0	0	6	0	198	326	0	0	74	9	3	877	0	11	0	0	10	0	101	0	0	66	0	6	47	0	0	1153	1444	4568	334	781	668	21	101	106	0	5080	124	0	131	93	0	204	240	54	521	8	0	0	0	49	0	382	0	92	0	0	386	410	1851	2	241	103	28	21	0	20	0	55	0	43	8	0	10	0	0	7434	0	81	10	27	576	0	0	0	5	0	0	18	0	0	16	14	2	25	0	28	37	12	0	0	0	0	0	3940	247	0	89	19	0	0	0	0	0	0	0	0	0	11	0	4	0	0	0	0	0	0	0	0	0	0	3	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	151
M007.AS	0	0	2	0	0	0	0	0	0	0	2585	15	0	0	0	0	0	0	0	11	88	0	0	0	0	0	0	0	0	0	370	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0	0	0	0	0	0	5	548	0	0	0	0	0	0	0	0	14	0	37	0	0	0	0	0	0	0	0	0	210	575	240	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	1903	30	0	0	1405	0	0	0	0	0	35	272	0	0	0	6439	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M007.SI	0	0	0	0	0	0	0	0	0	0	7752	126	0	0	0	0	0	0	0	16	548	0	0	60	0	170	0	0	0	0	277	21	0	17	0	0	0	0	0	0	0	4	0	0	195	0	0	17	0	0	0	0	1844	0	0	0	0	0	0	0	0	121	0	210	0	0	0	0	0	0	0	0	0	1990	4304	134	0	26	180	0	0	0	0	0	0	0	0	0	9	18	0	0	0	0	32	23	0	0	107	0	0	0	0	0	0	0	0	0	0	0	1274	21	0	0	5374	0	0	0	0	0	29	1328	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M008.SI	0	4	0	0	17	0	0	0	0	0	3859	0	0	0	59	0	0	0	0	179	68	0	0	80	0	0	7	0	0	5	22	0	0	10	0	0	159	68	0	21	12	20	117	2	256	1	513	62	16	53	12	5	760	0	2	3	33	0	27	180	8	325	0	0	0	0	0	0	22	0	1	0	0	94	107	1925	2	0	11	21	10	3	40	0	202	15	41	6	5	6	0	2	2158	0	53	0	117	115	11	0	3	0	18	0	25	68	0	16	0	4	178	245	7	0	0	0	144	0	0	0	22	1436	0	0	0	0	184	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M009.SI	0	0	0	0	0	0	9	0	0	0	13996	0	0	0	307	1058	0	0	0	1007	358	0	0	248	31	13	0	0	0	0	4	0	0	33	13	0	2	0	0	0	2	0	0	28	978	0	2133	526	19	115	0	85	5371	113	11	10	0	0	0	175	19	607	19	4	0	0	0	0	71	0	0	0	0	169	801	2512	10	0	684	60	23	75	62	14	131	147	42	21	95	7	0	0	848	39	116	0	231	197	79	0	0	24	4	0	115	3	0	8	9	6	0	446	0	0	0	0	0	0	0	579	0	664	0	2	0	342	1133	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	10	0	31	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0
M010.SI	0	0	0	0	30	0	0	0	0	0	1227	23	0	5	12	0	103	0	0	107	0	0	0	0	4	0	37	0	6	0	0	0	0	23	7	0	120	0	0	50	0	0	81	1	492	115	652	311	0	25	33	0	999	86	49	0	243	0	292	469	45	144	0	0	0	0	16	0	19	0	0	20	13	0	247	3553	0	57	192	0	0	0	0	0	159	18	76	0	32	0	0	0	6647	23	13	2	76	138	0	0	0	50	0	0	0	0	56	13	2	265	0	0	10	0	1	0	12	0	0	8	0	2052	0	0	0	0	0	0	0	0	0	0	0	0	0	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M012.SI	0	109	0	0	171	22	34	0	0	0	3185	627	0	0	65	0	710	0	0	1073	928	0	54	58	0	46	498	0	6	29	0	0	0	52	0	0	143	202	10	368	147	0	812	69	1343	0	890	269	46	724	40	0	2807	210	0	222	0	0	66	32	90	1169	34	193	0	16	43	2	245	0	56	0	0	554	961	1993	40	145	222	78	119	119	61	67	261	0	57	3	70	35	4	25	3326	6	243	129	48	159	0	140	14	129	42	43	362	8	25	40	32	56	13	757	0	64	0	0	368	0	0	5	2227	7	0	0	5	0	247	50	0	0	0	0	0	0	2	0	0	0	0	6	0	0	0	0	10	0	0	17	0	10	7	0	14	5	200	0	0	4	11	29	0	0	0	0
M013.AS	0	106	0	0	205	0	0	10	18	0	3697	71	0	19	23	13	88	0	0	149	672	0	0	22	0	15	333	0	0	0	0	0	0	50	0	1	343	0	0	13	0	5	564	259	1724	246	499	442	0	360	122	0	1218	144	53	353	138	212	283	328	83	723	0	0	8	0	21	0	140	51	13	18	213	0	792	4071	0	49	15	2	5	4	0	6	103	65	14	11	19	3	0	0	14512	0	60	9	84	567	0	3	0	24	4	0	31	21	0	0	9	0	0	24	17	10	0	0	20	0	0	242	0	421	0	0	3	0	0	0	0	0	0	0	0	223	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M013.SI	0	112	3	0	102	0	0	41	11	0	3476	108	0	22	16	101	94	0	0	346	936	0	15	44	0	0	225	0	0	0	0	0	0	123	5	0	1015	9	0	89	47	26	543	250	1576	335	553	355	0	326	148	0	1211	78	59	193	339	161	478	392	66	634	0	0	6	0	14	0	117	39	56	6	112	0	374	4014	19	48	66	10	0	23	0	0	342	113	107	0	27	0	0	0	17820	0	76	19	266	574	0	4	11	20	6	0	47	27	0	3	34	0	0	21	47	35	0	0	50	0	0	331	0	366	0	0	19	0	4	0	0	0	0	0	0	305	14	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	3	6	0	0	0	9	0	0	0	0	0	0	0
M014.AS	2	549	0	0	0	0	2	37	0	0	1994	203	0	26	41	0	123	0	0	181	88	0	0	38	0	0	93	0	0	0	0	0	0	29	0	0	306	0	0	200	11	160	2368	186	1214	190	266	155	0	308	68	0	1078	142	29	91	111	0	208	27	7	361	0	0	0	0	108	0	90	0	8	19	190	2	0	2198	27	75	78	38	51	13	15	11	194	72	38	42	16	0	4	0	7040	36	76	0	506	185	0	145	0	25	9	0	14	0	9	0	0	0	5	539	0	51	0	0	167	0	0	466	0	0	0	0	37	0	0	5	0	0	1940	486	0	0	8	0	0	0	0	0	0	4	0	0	0	0	11	0	5	0	10	2	0	0	0	0	4	0	0	0	0	0	6	0
M014.SI	0	926	0	0	0	0	0	56	0	0	3189	359	0	40	101	0	186	0	0	326	164	0	0	41	0	0	191	0	10	0	0	0	0	53	0	0	446	0	6	411	49	287	6348	460	2159	446	678	606	0	394	129	0	1567	461	37	118	190	0	342	68	39	1244	0	0	0	0	246	0	191	0	4	28	450	2	0	4509	23	156	112	46	63	5	18	12	228	129	137	107	20	0	2	0	9688	57	100	0	861	383	0	342	12	57	15	0	23	0	36	13	19	0	9	1009	0	49	4	0	262	0	0	767	0	0	0	0	26	0	0	17	0	0	4866	1314	0	0	4	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	19	0	0	6	0	0	0	0	6	0	0	0	10	0
M015.AS	0	536	0	0	203	25	0	0	0	0	6664	2367	21	0	87	30	1008	0	0	1038	509	0	198	163	12	0	52	0	0	12	0	0	0	5	0	0	1449	86	10	588	93	0	657	208	1889	382	2208	323	0	451	114	0	3547	18	112	719	30	87	439	248	257	390	0	0	0	0	203	0	253	0	110	12	143	0	140	7322	59	146	113	0	72	201	47	27	590	212	334	103	22	19	3	63	18763	0	65	0	902	1995	0	0	0	91	168	5	174	23	20	22	25	0	26	0	428	11	0	0	926	0	0	794	461	0	0	0	0	0	468	19	0	52	0	0	57	0	33	0	0	0	0	0	0	49	0	0	0	0	8	0	0	3	0	0	0	0	0	0	4	0	5	0	0	0	0	0
M015.SI	0	291	0	0	147	8	0	0	0	0	4209	811	8	0	100	41	802	0	0	674	527	0	218	62	2	0	58	0	0	4	0	0	0	1	0	0	763	53	2	366	90	0	350	97	1076	172	1160	289	0	322	55	0	2187	27	41	271	10	48	241	128	162	204	0	0	0	0	104	0	129	0	40	9	45	0	60	4053	88	53	49	2	35	108	49	17	366	108	145	34	3	2	0	20	18269	0	62	0	1191	935	0	0	0	41	152	4	93	24	11	21	8	0	17	0	213	5	0	0	659	0	0	329	135	0	0	0	0	0	300	14	0	75	0	0	33	0	10	0	0	0	0	0	0	50	0	0	0	0	7	0	10	3	0	2	0	0	0	0	0	0	8	10	0	0	0	0
M016.AS	0	15	0	0	65	8	0	0	0	0	7225	458	57	0	0	0	0	0	487	321	493	0	21	127	0	0	69	0	21	12	0	0	0	136	0	0	239	0	0	139	3	0	299	524	679	157	633	951	0	258	47	0	1315	0	73	17	62	0	162	158	38	169	0	0	0	0	45	0	114	26	37	0	0	153	16388	2360	0	23	102	40	31	14	7	28	632	164	170	13	123	0	0	0	18420	2	214	0	39	726	46	0	5	178	0	0	41	4	9	6	8	0	11	191	0	0	0	0	100	0	0	0	773	566	0	0	0	0	33	3	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	14	0	0	0	0	0	0	0	0	0	0	0
M016.SI	0	25	0	0	60	0	0	0	0	0	6967	549	158	0	69	0	0	0	801	425	396	0	34	48	0	0	0	2	0	0	0	0	0	157	4	0	179	0	0	96	17	0	113	234	392	80	344	442	6	52	14	0	733	0	29	3	75	0	131	132	16	122	0	0	0	0	13	0	75	10	29	0	34	32	4887	843	6	25	52	16	14	11	14	0	278	56	106	10	77	6	0	0	15011	0	103	0	16	280	0	0	0	61	0	0	0	0	0	10	7	0	10	76	0	0	0	0	219	0	0	0	3048	717	0	0	15	0	20	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	25	0	0	15	5	0	0	0	0	0	0	0	0	0	0
M017.AS	0	61	4	0	17	2	2	0	21	0	2301	0	0	59	80	0	0	0	0	600	92	0	133	50	0	0	0	0	0	2	0	0	0	6	0	0	160	14	0	116	18	4	61	6	509	18	408	45	4	114	14	6	379	8	7	17	36	0	20	101	20	6	6	0	43	6	33	0	66	0	12	12	14	0	42	369	7	6	45	44	130	19	70	12	178	33	32	32	0	6	0	8	2601	7	25	7	72	303	2	16	6	57	25	0	18	0	5	4	8	4	0	210	5	4	0	0	15	0	0	7	220	7	0	0	0	0	399	5	3	0	0	0	0	0	0	0	0	5	0	19	0	0	0	0	0	0	0	0	0	8	5	0	8	3	20	0	0	0	0	0	9	0	0	0
M017.SI	0	294	0	0	83	11	4	0	30	0	4692	0	0	117	219	0	0	0	0	1209	154	0	244	752	0	0	15	11	8	6	0	5	0	3	0	0	304	14	0	302	15	20	188	33	846	34	911	112	95	191	28	49	574	8	23	66	92	0	47	152	18	10	7	0	48	4	32	0	111	0	17	32	19	0	112	550	12	7	56	20	204	57	133	19	368	41	92	49	13	15	4	10	5411	27	54	10	169	389	22	24	8	88	42	4	64	0	11	35	68	27	0	419	17	5	134	0	43	0	0	0	328	1402	0	0	0	746	1213	31	3	0	0	0	0	0	0	0	0	23	0	49	0	0	0	0	19	0	0	0	0	11	8	0	0	0	78	0	4	0	2	0	109	18	0	0
M022.AS	0	922	0	0	302	32	5	0	0	6	8353	1933	0	84	386	0	0	0	0	4883	549	0	0	56	9	0	89	0	0	0	8	0	0	203	0	0	5088	229	10	862	444	4	1977	519	961	107	2699	330	0	1281	20	0	515	128	68	57	2518	0	241	231	10	70	0	0	107	0	14	0	123	0	182	17	117	0	27	1764	93	40	103	0	65	417	32	13	2609	146	2162	140	100	13	11	0	10558	0	136	0	632	2074	25	56	8	143	495	0	327	0	147	69	58	31	65	1290	0	417	23	0	343	0	0	0	1974	8	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	777	26	46	0	14	0	0	0	0	0	15	0	12	0	4	0	0	10	0	0	0	0	0	0	0
M022.SI	0	490	0	0	106	0	0	0	0	8	3421	631	0	48	222	0	0	0	0	2099	208	0	0	35	3	0	30	0	0	0	0	0	0	80	0	0	2185	111	9	385	197	5	903	194	362	38	1330	237	0	566	14	0	215	44	17	26	1186	0	88	91	16	16	0	0	78	0	8	0	60	0	90	9	47	0	21	726	25	10	23	4	25	175	19	6	1108	67	955	72	45	3	0	0	4754	0	49	0	265	982	10	22	0	55	197	0	115	0	59	24	14	0	28	647	0	210	2	0	162	0	0	0	904	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	377	12	12	0	11	0	0	0	0	0	3	4	7	0	0	0	0	4	5	0	0	6	0	0	0
M023.AS	0	0	0	0	150	0	0	29	53	231	4498	94	56	49	52	0	0	0	0	513	281	0	52	6	0	6	587	0	0	0	0	0	0	7	0	0	474	5	0	233	4	0	209	836	1491	51	1660	824	0	199	16	0	778	136	21	229	96	120	233	231	38	341	0	0	0	0	323	0	66	0	51	0	231	0	176	4078	29	410	43	17	117	17	1	9	342	83	16	13	28	0	0	0	12731	0	62	34	43	512	4	0	0	10	0	0	3	0	55	4	24	0	25	959	0	6	0	0	577	0	0	14	1440	0	0	0	0	0	0	0	22	16	0	0	0	0	0	0	0	124	0	0	0	0	0	0	19	0	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0
M023.SI	0	0	0	0	407	16	0	51	117	518	10160	240	94	139	148	0	0	0	0	1039	783	0	110	0	0	21	1241	0	4	0	0	0	0	0	0	0	671	0	0	405	0	0	439	1186	2985	56	3424	1392	0	308	21	0	1332	314	4	202	112	199	359	466	49	607	0	0	0	0	481	0	141	0	38	0	482	0	391	7007	64	745	99	60	137	17	8	9	609	118	44	4	72	0	0	0	22240	0	109	29	125	949	0	0	0	13	0	0	7	0	114	2	93	0	78	1199	0	0	0	0	1250	0	0	42	3120	0	0	0	26	0	0	3	3	36	0	0	0	0	0	0	0	257	0	0	0	10	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0
